StationNumber,Latitude,Longitude,SampleDatetime,RiverSubBasinCode,100923 PH (FIELD) pH units,80558 OXYGEN DISSOLVED (FIELD METER) mg/L,100924 SPECIFIC CONDUCTANCE (FIELD) uS/cm,100925 TEMPERATURE WATER deg C,Year,Month,Elevation,Slope,LC_5km,NDVI,Temperature,Precipitation,RP_count
AB07GE0165,55.13667,-118.30833,2019-06-13 10:00:00,07GE,8.32,9.99,260.0,16.05,2019,6,487.345459,0.68732971,10.0,0.41,13.5,95.5,0
AB07GE0020,55.07194,-118.80472,2019-06-13 12:15:00,07GE,8.31,10.18,241.0,15.39,2019,6,521.3369751,0.863822103,10.0,0.41,13.5,76.0,0
AB05CC0225,52.27096,-113.8022,2019-06-04 09:00:00,05CC,8.26,6.29,1032.0,14.8,2019,6,855.1530151,0.258586854,13.0,0.41,12.8,80.7,7
AB05AD0190,49.43028,-113.49583,2019-06-19 11:10:00,05AD,8.29,9.85,212.0,13.5,2019,6,1041.878418,4.099010468,12.0,0.539,14.1,46.4,0
AB05DF0840,53.3,-113.97972,2019-06-10 11:45:00,05DF,7.88,8.73,698.0,14.37,2019,6,689.203064,0.644878209,12.0,0.476,12.8,98.1,0
AB05BM0575,50.77917,-113.20361,2019-06-13 11:30:00,05BM,8.04,7.97,2595.0,21.93,2019,6,885.3132324,0.925302684,12.0,0.38,14.2,32.5,0
AB05DF0260,53.48361,-113.55444,2019-06-11 12:00:00,05DF,8.2,10.21,993.0,16.85,2019,6,626.4703369,1.999163032,13.0,0.476,14.7,113.1,22
AB05AB0260,49.75255,-113.40351,2019-06-18 12:25:00,05AB,8.26,8.06,457.0,21.58,2019,6,930.1911011,2.844059706,12.0,0.539,14.5,52.9,0
AB07AD0100,53.36883,-117.72562,2019-07-10 08:20:00,07AD,8.17,9.7,242.3,11.41,2019,7,968.2740479,7.371900082,9.0,0.553,14.6,132.0,0
AB07DD0010,58.38278,-111.51778,2019-07-16 08:50:00,07DD,7.81,8.22,226.4,16.75,2019,7,221.0250397,1.331387877,10.0,0.569,15.9,5.1,0
AB07DD0010,58.38278,-111.51778,2019-07-16 08:50:00,07DD,7.81,8.22,226.4,16.75,2019,7,221.0250397,1.331387877,10.0,0.569,16.1,28.5,0
AB07BE0010,54.72222,-113.28611,2019-07-18 10:00:00,07BE,8.17,8.27,246.4,17.61,2019,7,510.3901062,1.253601551,10.0,0.569,16.0,162.2,0
AB07BD0010,54.43222,-114.48333,2019-07-17 10:45:00,07BD,8.24,8.81,257.9,15.56,2019,7,580.3129883,0.200420573,11.0,0.569,15.4,132.1,0
AB07CC0030,56.72028,-111.40556,2019-07-16 13:45:00,07CC,8.09,9.16,225.7,17.98,2019,7,240.5357361,2.6102705,10.0,0.569,16.6,88.8,0
AB05ED0100,53.88889,-110.92111,2019-07-15 11:40:00,05ED,7.62,6.88,576.4,19.64,2019,7,582.4170532,4.449137211,12.0,0.569,15.9,117.7,0
AB05DC0070,52.66389,-115.07611,2019-07-03 12:30:00,05DC,8.51,9.68,234.6,10.92,2019,7,881.742981,0.459929317,9.0,0.563,14.1,57.8,0
AB05DC0070,52.66389,-115.07611,2019-07-16 12:30:00,05DC,8.33,9.2,279.7,15.11,2019,7,881.742981,0.459929317,9.0,0.606,14.1,57.8,0
AB05FA0060,52.65881,-113.67508,2019-07-22 12:40:00,05FA,7.98,8.27,509.0,19.76,2019,7,804.4741211,0.64455384,12.0,0.626,15.4,93.8,0
AB05FA0340,52.93736,-112.84861,2019-07-22 14:15:00,05FA,7.49,5.61,538.0,19.09,2019,7,683.4337158,0.636118114,12.0,0.607,15.6,132.3,0
AB05CA0045,51.80198,-114.66324,2019-07-08 08:00:00,05CA,7.9,9.01,223.0,11.46,2019,7,1105.551392,0.151217431,8.0,0.578,13.6,57.3,23
AB05AB0100,49.63926,-113.79526,2019-07-16 10:44:00,05AB,8.47,9.94,589.0,20.33,2019,7,1092.840088,1.027666211,8.0,0.585,15.6,36.5,0
AB06AD0130,54.25139,-110.02972,2019-07-09 11:40:00,06AD,7.47,7.38,197.6,17.68,2019,7,491.5502319,0.449382424,8.0,0.553,16.9,80.0,0
AB06AC0100,54.43044,-110.48254,2019-07-09 13:15:00,06AC,7.46,7.47,197.7,17.08,2019,7,505.0038147,1.72106564,11.0,0.553,16.9,80.0,0
AB06AD0060,54.355,-110.21444,2019-07-09 12:30:00,06AD,7.53,7.51,203.0,17.07,2019,7,494.412262,1.154949188,10.0,0.553,16.9,80.0,0
AB05AD0070,49.47882,-113.30135,2019-07-25 10:30:00,05AD,8.94,8.94,260.0,17.0,2019,7,980.2529907,1.081493616,12.0,0.58,16.5,24.9,0
AB05AD0240,49.7275,-113.17806,2019-07-16 13:20:00,05AD,8.41,8.66,321.0,21.9,2019,7,898.3754883,4.490865707,12.0,0.585,16.7,18.9,0
AB05CH0120,50.84222,-111.60417,2019-07-10 11:00:00,05CH,8.19,9.25,576.0,21.23,2019,7,637.9532471,0.785174131,7.0,0.326,18.1,55.4,0
AB05DC0021,52.36861,-116.29889,2019-07-04 12:10:00,05DC,8.43,10.66,300.2,5.26,2019,7,1289.550903,8.337956429,9.0,0.563,12.7,77.8,0
AB05DC0021,52.36861,-116.29889,2019-07-17 11:10:00,05DC,8.19,10.1,314.0,7.73,2019,7,1289.550903,8.337956429,9.0,0.606,12.7,77.8,0
AB05CC0460,52.35664,-113.79567,2019-07-08 10:35:00,05CC,8.05,8.11,375.0,17.04,2019,7,844.72229,0.386448085,12.0,0.581,15.2,91.5,1
AB05BM0590,50.77313,-112.84547,2019-07-11 10:00:00,05BM,7.84,8.91,349.0,15.92,2019,7,812.2988281,1.346238852,8.0,0.482,16.3,59.1,0
AB05BH0010,51.18306,-114.48708,2019-07-09 10:15:00,05BH,8.2,9.95,288.0,11.25,2019,7,1120.670044,1.814611316,8.0,0.578,14.2,50.5,40
AB05BM0010,50.82575,-113.44211,2019-07-11 12:35:00,05BM,7.6,9.47,353.0,15.7,2019,7,909.9938965,1.647593737,12.0,0.482,16.0,62.0,0
AB05BN0010,50.04786,-111.59199,2019-07-15 10:30:00,05BN,8.49,9.13,370.0,21.75,2019,7,700.5982666,2.371221304,8.0,0.339,18.8,23.4,0
AB05DD0030,52.9125,-115.35556,2019-07-03 12:15:00,05DD,7.7,9.37,276.3,11.73,2019,7,901.1685791,17.25786209,9.0,0.563,14.7,87.1,16
AB05DD0030,52.9125,-115.35556,2019-07-16 09:45:00,05DD,7.74,9.13,282.4,14.22,2019,7,901.1685791,17.25786209,9.0,0.606,14.7,87.1,16
AB05DB0010,52.34444,-114.93611,2019-07-03 15:45:00,05DB,7.92,9.63,356.5,10.89,2019,7,967.4539185,2.230130196,11.0,0.563,14.1,57.8,0
AB05DB0010,52.34444,-114.93611,2019-07-16 15:20:00,05DB,8.12,9.2,378.0,15.1,2019,7,967.4539185,2.230130196,11.0,0.606,14.1,57.8,0
AB05BN0070,50.43056,-112.22778,2019-07-16 10:15:00,05BN,8.17,8.34,414.0,21.49,2019,7,743.7490845,1.661196709,7.0,0.492,18.0,30.7,0
AB05DF0030,53.33722,-113.8175,2019-07-08 13:45:00,05DF,7.89,8.09,765.9,16.47,2019,7,653.0944824,9.210365295,12.0,0.581,15.9,113.5,0
AB05BM0620,50.83456,-112.76286,2019-07-11 09:25:00,05BM,8.12,7.95,527.0,19.89,2019,7,823.2521973,5.082017899,12.0,0.482,16.3,59.1,0
AB05BM0585,50.76472,-113.12389,2019-07-11 11:15:00,05BM,8.1,10.31,1104.0,20.66,2019,7,850.7938232,2.547780275,12.0,0.482,16.0,62.0,0
AB05BJ0450,51.04483,-114.04194,2019-07-09 11:45:00,05BJ,7.98,9.5,370.0,13.52,2019,7,1040.355713,0.6929245,13.0,0.578,15.7,72.1,63
AB05AG0140,49.96502,-112.08198,2019-07-17 11:10:00,05AG,8.58,11.41,897.0,21.88,2019,7,742.4788818,4.60358572,8.0,0.492,18.3,31.5,0
AB05CA0015,51.73667,-114.65444,2019-07-08 10:30:00,05CA,8.09,9.77,226.0,10.25,2019,7,1115.195801,0.968437791,8.0,0.578,13.6,57.3,0
AB05BK0070,50.90524,-114.01095,2019-07-10 12:15:00,05BK,8.08,8.81,474.0,15.91,2019,7,996.562561,0.661587059,13.0,0.578,16.7,73.0,0
AB05BG0090,51.28261,-114.83739,2019-07-09 08:30:00,05BG,7.62,10.14,343.0,8.6,2019,7,1258.355103,5.491668701,9.0,0.578,14.4,76.1,0
AB05BL0490,50.78231,-113.82586,2019-07-10 11:00:00,05BL,8.05,9.25,315.0,14.37,2019,7,964.1889648,7.267912865,12.0,0.578,16.7,73.0,0
AB05BL0210,50.60126,-113.85801,2019-07-10 10:10:00,05BL,8.0,9.4,311.0,13.1,2019,7,1030.83728,1.431239724,12.0,0.578,15.0,99.3,12
AB05CA0090,51.92645,-114.68533,2019-07-08 08:45:00,05CA,8.0,10.03,210.0,9.19,2019,7,1073.328979,0.349916279,9.0,0.581,13.6,57.3,0
AB05BH0040,51.18386,-114.49894,2019-07-09 09:45:00,05BH,7.95,9.45,381.0,12.27,2019,7,1126.768921,2.931699038,8.0,0.578,14.2,50.5,40
AB05CE0690,51.49778,-112.84139,2019-07-09 11:30:00,05CE,8.46,8.56,1203.0,19.75,2019,7,688.6226807,0.451401502,12.0,0.482,17.5,79.4,0
AB05AC0190,50.13183,-113.13732,2019-07-15 11:50:00,05AC,8.42,12.33,408.0,22.18,2019,7,900.1089478,0.301615566,12.0,0.492,16.5,54.0,0
AB05AC0100,50.3531,-113.54371,2019-07-15 09:30:00,05AC,8.0,9.03,341.0,18.75,2019,7,968.0073242,2.200503826,12.0,0.492,16.3,56.8,0
AB05AC0175,50.22533,-113.39758,2019-07-15 10:50:00,05AC,8.43,11.25,466.0,16.24,2019,7,943.9644165,2.929008245,12.0,0.585,16.3,56.8,0
AB05AC0320,49.90167,-112.50667,2019-07-17 10:05:00,05AC,8.24,8.62,350.0,20.0,2019,7,769.3374023,0.632007778,8.0,0.492,17.1,34.0,0
AB05CB0270,52.02799,-114.14036,2019-07-08 08:45:00,05CB,8.19,8.92,309.0,14.4,2019,7,908.1798706,2.444368601,12.0,0.581,14.8,59.3,0
AB05CJ0030,50.84167,-111.93056,2019-07-10 10:00:00,05CJ,8.23,8.61,569.0,20.11,2019,7,698.5332031,0.413563311,8.0,0.482,17.4,39.9,0
AB05CC0100,52.08635,-114.12296,2019-07-08 09:25:00,05CC,8.01,8.07,295.0,16.36,2019,7,899.2254028,2.05106473,12.0,0.581,14.4,50.6,0
AB05CE0700,51.47139,-112.71667,2019-07-09 09:40:00,05CE,8.33,7.82,1392.0,16.77,2019,7,678.2585449,0.723603606,12.0,0.482,17.5,79.4,0
AB11AA0070,49.14541,-111.30734,2019-07-24 09:00:00,11AA,8.32,8.06,198.0,21.3,2019,7,881.9883423,0.03737447,5.0,0.357,18.7,7.0,0
AB11AA0280,49.09,-112.39833,2019-07-25 08:30:00,11AA,8.79,8.46,252.0,17.8,2019,7,1109.041992,0.702517629,5.0,0.507,17.7,27.4,0
AB11AA0150,49.14811,-112.16728,2019-07-24 11:10:00,11AA,8.28,8.0,176.0,21.4,2019,7,1061.836914,2.844055891,8.0,0.507,17.7,27.4,0
AB05DE0155,53.24778,-114.70639,2019-07-10 11:00:00,05DE,7.96,9.12,263.6,15.23,2019,7,739.3805542,0.838869512,10.0,0.581,14.9,142.3,6
AB05AC0160,50.252,-113.55347,2019-07-15 10:15:00,05AC,8.28,8.99,325.0,20.79,2019,7,984.7982788,0.530075252,12.0,0.585,16.3,56.8,5
AB05BN0130,50.22243,-112.09794,2019-07-16 09:30:00,05BN,8.25,10.23,486.0,20.69,2019,7,735.1934204,0.899481297,12.0,0.492,18.0,30.7,0
AB05DD0200,52.81917,-115.51306,2019-07-03 10:30:00,05DD,7.98,10.11,235.0,8.82,2019,7,925.3668823,2.678363085,9.0,0.563,14.7,87.1,0
AB05DD0200,52.81917,-115.51306,2019-07-16 11:00:00,05DD,8.28,9.44,281.9,12.63,2019,7,925.3668823,2.678363085,9.0,0.606,14.7,87.1,0
AB11AA0270,49.02673,-112.96927,2019-07-25 09:20:00,11AA,8.53,9.08,137.0,15.8,2019,7,1255.405762,2.214713573,8.0,0.58,15.4,23.6,0
AB05DC0050,52.34808,-114.98176,2019-07-03 14:30:00,05DC,8.04,9.93,290.5,10.09,2019,7,964.1829834,3.627049446,9.0,0.563,14.1,57.8,0
AB05DF0010,53.36889,-113.75139,2019-07-08 14:40:00,05DF,8.17,9.36,285.7,13.28,2019,7,629.4031982,5.696750641,10.0,0.581,15.3,115.6,0
AB05EC0010,53.99092,-112.47592,2019-07-11 11:00:00,05EC,8.0,9.22,312.2,14.88,2019,7,563.9403687,3.655014753,12.0,0.553,16.0,104.6,0
AB05DC0025,52.45381,-115.75947,2019-07-04 14:00:00,05DC,8.44,9.86,287.7,8.75,2019,7,1124.740723,1.479706287,9.0,0.563,12.7,77.8,0
AB05DA0010,52.00167,-116.47306,2019-07-04 08:30:00,05DA,8.26,9.96,195.1,7.15,2019,7,1345.765015,0.853013396,8.0,0.563,12.7,77.8,0
AB05DA0010,52.00167,-116.47306,2019-07-17 10:10:00,05DA,7.88,9.84,174.4,8.67,2019,7,1345.765015,0.853013396,8.0,0.606,12.7,77.8,0
AB05BH0370,51.04725,-114.01958,2019-07-03 09:00:00,05BH,8.07,7.31,1034.0,15.27,2019,7,1039.732056,1.713881373,13.0,0.589,15.7,72.1,63
AB05AD0010,49.7017,-112.86624,2019-07-17 07:45:00,05AD,7.96,7.86,300.0,20.33,2019,7,821.6375732,0.320869893,12.0,0.492,18.7,43.7,31
AB05AG0010,49.96166,-112.0847,2019-07-17 11:35:00,05AG,8.48,9.58,330.0,23.49,2019,7,730.2318115,6.907430649,8.0,0.492,18.3,31.5,0
AB05AA1595,49.55748,-113.82139,2019-07-16 11:20:00,05AA,7.75,10.0,259.0,11.66,2019,7,1038.801025,0.36166653,8.0,0.585,15.6,36.5,0
AB07HA0230,56.65639,-117.14667,2019-07-17 12:30:00,07HA,8.44,8.95,266.0,18.58,2019,7,295.2075195,0.64292568,9.0,0.51,15.8,147.2,0
AB07HF0010,58.40444,-116.12806,2019-07-09 15:15:00,07HF,7.6,8.49,237.0,17.04,2019,7,252.863327,0.007821891,12.0,0.504,17.1,14.3,0
AB07FD0135,56.09319,-117.56608,2019-07-16 13:45:00,07FD,8.61,9.27,256.0,18.82,2019,7,321.2747498,3.074247122,8.0,0.51,15.4,90.5,0
AB05AA0480,49.54628,-113.79454,2019-07-16 11:48:00,05AA,8.5,9.35,368.0,19.03,2019,7,1038.515015,1.410951257,8.0,0.585,15.6,36.5,0
AB05AA0440,49.48194,-113.96861,2019-07-16 09:54:00,05AA,8.3,8.83,382.0,16.2,2019,7,1164.126099,7.901593208,12.0,0.585,15.2,46.8,0
AB05BM0145,50.84501,-113.96185,2019-07-10 11:35:00,05BM,8.03,9.86,1053.0,15.5,2019,7,982.5825806,0.520932436,9.0,0.578,16.7,73.0,0
AB05DC0040,52.36833,-115.42028,2019-07-03 14:15:00,05DC,8.4,10.49,269.4,6.82,2019,7,1055.168457,6.556444168,9.0,0.563,14.1,57.8,0
AB05DC0040,52.36833,-115.42028,2019-07-16 14:00:00,05DC,7.95,9.75,310.9,11.59,2019,7,1055.168457,6.556444168,9.0,0.606,14.1,57.8,0
AB05CB0070,52.08902,-114.47761,2019-07-08 09:30:00,05CB,7.93,8.51,393.0,11.47,2019,7,965.9175415,0.592109323,12.0,0.581,14.4,50.6,0
AB11AA0290,49.06717,-111.92243,2019-07-24 10:30:00,11AA,8.32,10.26,2528.0,22.0,2019,7,1005.892273,2.129700661,12.0,0.507,17.7,27.4,0
AB05CC0010,52.26722,-113.86361,2019-07-08 11:45:00,05CC,8.19,9.17,313.0,14.37,2019,7,864.8457031,1.969523072,12.0,0.581,15.2,91.5,12
AB05CD0375,51.65056,-112.90306,2019-07-09 12:10:00,05CD,8.18,8.74,322.0,16.81,2019,7,690.7446899,1.986792326,12.0,0.482,16.0,34.4,0
AB05CD0250,52.30548,-113.07658,2019-07-09 10:00:00,05CD,8.2,8.82,325.0,15.35,2019,7,748.2609253,3.251692772,12.0,0.581,15.8,67.1,0
AB05CA0050,51.79583,-114.635,2019-07-08 07:00:00,05CA,8.11,9.84,298.0,9.65,2019,7,1094.240356,0.29720214,8.0,0.578,13.6,57.3,10
AB05CJ0070,50.83861,-111.17667,2019-07-10 12:00:00,05CJ,8.03,7.75,358.0,20.19,2019,7,620.0371094,0.77273196,8.0,0.326,18.3,18.2,0
AB05EC0065,53.89667,-112.99556,2019-07-15 14:10:00,05EC,7.82,7.34,610.3,22.7,2019,7,597.2590942,1.01536572,9.0,0.606,16.9,118.5,0
AB05DE0015,53.05222,-115.05083,2019-07-10 10:00:00,05DE,7.86,9.27,216.6,14.5,2019,7,775.7210083,1.993286729,10.0,0.581,14.7,87.1,0
AB05DE0015,53.05222,-115.05083,2019-07-19 11:30:00,05DE,7.93,9.51,86.7,12.17,2019,7,775.7210083,1.993286729,10.0,0.606,14.7,87.1,0
AB05DE0015,53.05222,-115.05083,2019-07-19 12:20:00,05DE,7.97,9.48,178.6,12.24,2019,7,775.7210083,1.993286729,10.0,0.606,14.7,87.1,0
AB05DE0015,53.05222,-115.05083,2019-07-22 11:45:00,05DE,7.99,8.91,171.0,16.48,2019,7,775.7210083,1.993286729,10.0,0.626,14.7,87.1,0
AB05DE0015,53.05222,-115.05083,2019-07-22 12:15:00,05DE,7.8,8.89,172.3,16.8,2019,7,775.7210083,1.993286729,10.0,0.626,14.7,87.1,0
AB05DE0015,53.05222,-115.05083,2019-07-22 12:20:00,05DE,8.12,8.87,173.0,16.77,2019,7,775.7210083,1.993286729,10.0,0.626,14.7,87.1,0
AB05DE0015,53.05222,-115.05083,2019-07-30 10:55:00,05DE,8.1,8.62,200.0,16.05,2019,7,775.7210083,1.993286729,10.0,0.56,14.7,87.1,0
AB05CE0100,51.41528,-112.62972,2019-07-09 12:30:00,05CE,8.4,8.76,799.0,19.64,2019,7,676.1588135,0.660646439,12.0,0.482,17.5,79.4,0
AB05AH0020,50.02756,-110.63783,2019-07-15 12:30:00,05AH,8.92,11.76,405.0,22.98,2019,7,658.3436279,1.809375167,8.0,0.339,20.1,4.8,0
AB05AH0050,50.02964,-110.64606,2019-07-15 12:15:00,05AH,8.32,9.03,438.0,22.64,2019,7,658.0493164,0.251512021,8.0,0.339,20.1,4.8,0
AB05BL0470,50.71595,-113.86003,2019-07-10 09:15:00,05BL,8.05,9.49,315.0,12.4,2019,7,1006.582642,0.844795227,12.0,0.578,16.7,73.0,0
AB05BL1440,50.69683,-114.23583,2019-07-10 08:30:00,05BL,7.66,10.34,289.0,8.22,2019,7,1164.171631,2.187244892,10.0,0.578,14.3,57.0,0
AB05DA0025,52.05167,-116.39306,2019-07-04 10:20:00,05DA,8.33,11.19,239.3,6.14,2019,7,1337.332764,4.522583008,9.0,0.563,12.7,77.8,0
AB05DA0025,52.05167,-116.39306,2019-07-17 08:45:00,05DA,8.19,10.94,227.8,7.45,2019,7,1337.332764,4.522583008,9.0,0.606,12.7,77.8,0
AB07GJ0010,55.71556,-117.62194,2019-07-16 12:15:00,07GJ,8.76,9.27,270.0,16.2,2019,7,375.9607239,1.002419353,10.0,0.51,15.4,78.8,0
AB05AJ0060,50.04292,-110.72608,2019-07-15 11:40:00,05AJ,8.56,9.83,357.0,23.94,2019,7,656.0934448,1.23671627,8.0,0.339,20.1,4.8,47
AB05AK0990,50.10475,-110.69114,2019-07-15 13:30:00,05AK,8.56,9.34,356.0,23.53,2019,7,647.6986084,2.392420769,5.0,0.339,20.1,4.8,31
AB05AE0070,49.58889,-112.88056,2019-07-17 08:56:00,05AE,7.83,8.73,283.0,18.8,2019,7,846.6937256,1.446081042,8.0,0.492,17.6,31.3,0
AB05DF0020,53.31111,-114.05139,2019-07-03 10:00:00,05DF,8.39,9.01,459.0,16.83,2019,7,650.2253418,2.354493618,12.0,0.563,15.9,113.5,0
AB05DF0020,53.31111,-114.05139,2019-07-11 10:55:00,05DF,8.05,8.44,390.2,16.29,2019,7,650.2253418,2.354493618,12.0,0.581,15.9,113.5,0
AB05DF0020,53.31111,-114.05139,2019-07-19 11:00:00,05DF,8.27,8.86,563.0,15.28,2019,7,650.2253418,2.354493618,12.0,0.606,15.9,113.5,0
AB05DF0020,53.31111,-114.05139,2019-07-22 14:30:00,05DF,7.96,7.96,351.7,21.63,2019,7,650.2253418,2.354493618,12.0,0.626,15.9,113.5,0
AB05DF0020,53.31111,-114.05139,2019-07-22 14:40:00,05DF,8.06,7.85,302.1,21.67,2019,7,650.2253418,2.354493618,12.0,0.626,15.9,113.5,0
AB05DF0020,53.31111,-114.05139,2019-07-22 14:50:00,05DF,8.1,7.84,345.3,21.76,2019,7,650.2253418,2.354493618,12.0,0.626,15.9,113.5,0
AB05DF0020,53.31111,-114.05139,2019-07-24 11:30:00,05DF,8.2,7.74,416.0,21.21,2019,7,650.2253418,2.354493618,12.0,0.626,15.9,113.5,0
AB05DF0020,53.31111,-114.05139,2019-07-24 11:35:00,05DF,8.27,7.73,417.6,21.2,2019,7,650.2253418,2.354493618,12.0,0.626,15.9,113.5,0
AB05DF0020,53.31111,-114.05139,2019-07-24 11:40:00,05DF,8.24,7.7,416.7,21.21,2019,7,650.2253418,2.354493618,12.0,0.626,15.9,113.5,0
AB05DF0020,53.31111,-114.05139,2019-07-30 13:30:00,05DF,8.33,8.2,451.6,20.43,2019,7,650.2253418,2.354493618,12.0,0.56,15.9,113.5,0
AB05EA0025,53.83278,-113.28278,2019-07-15 15:10:00,05EA,8.64,11.5,741.4,23.4,2019,7,624.8803711,0.565884769,12.0,0.606,16.9,118.5,0
AB05CE0680,51.53266,-112.88884,2019-07-09 10:45:00,05CE,8.62,8.84,1703.0,19.85,2019,7,688.8858032,0.83265537,12.0,0.482,17.5,79.4,0
AB05DE2000,53.35194,-114.65972,2019-07-10 12:00:00,05DE,7.07,7.8,191.5,13.83,2019,7,722.1881104,0.508582652,12.0,0.581,14.9,142.3,0
AB05BN0065,50.14928,-111.66558,2019-07-16 08:45:00,05BN,7.73,5.53,480.0,21.39,2019,7,722.8248901,0.478637516,8.0,0.492,18.4,36.0,0
AB05EE0530,53.65127,-110.34401,2019-07-11 10:15:00,05EE,8.47,9.27,1065.0,18.85,2019,7,509.3190308,2.055208683,12.0,0.571,16.2,107.2,0
AB05BG0100,51.28283,-114.83731,2019-07-09 08:40:00,05BG,8.01,10.32,302.0,8.17,2019,7,1258.355103,5.491668701,9.0,0.578,14.4,76.1,0
AB05CC0225,52.27096,-113.8022,2019-07-08 11:10:00,05CC,8.06,7.86,856.0,14.83,2019,7,855.1530151,0.258586854,13.0,0.581,15.2,91.5,7
AB05AD0190,49.43028,-113.49583,2019-07-25 10:30:00,05AD,8.59,10.24,233.0,16.9,2019,7,1041.878418,4.099010468,12.0,0.58,16.5,24.9,0
AB05DF0840,53.3,-113.97972,2019-07-08 12:20:00,05DF,7.97,7.89,654.6,16.37,2019,7,689.203064,0.644878209,12.0,0.581,15.9,113.5,0
AB05BM0575,50.77917,-113.20361,2019-07-11 11:45:00,05BM,8.15,9.34,2521.0,23.13,2019,7,885.3132324,0.925302684,12.0,0.482,16.0,62.0,0
AB05DF0260,53.48361,-113.55444,2019-07-08 11:25:00,05DF,7.99,8.68,852.8,17.65,2019,7,626.4703369,1.999163032,13.0,0.581,16.7,83.3,22
AB05DF0260,53.48361,-113.55444,2019-07-09 08:12:00,05DF,8.01,8.37,787.0,16.6,2019,7,626.4703369,1.999163032,13.0,0.581,16.7,83.3,22
AB05AB0260,49.75255,-113.40351,2019-07-16 12:40:00,05AB,8.34,8.75,432.0,21.62,2019,7,930.1911011,2.844059706,12.0,0.585,16.7,18.9,0
AB07AD0100,53.36883,-117.72562,2019-08-08 08:00:00,07AD,8.18,9.11,234.0,13.73,2019,8,968.2740479,7.371900082,9.0,0.523,13.5,45.8,0
AB07DD0010,58.38278,-111.51778,2019-08-13 08:40:00,07DD,7.77,8.47,236.8,17.97,2019,8,221.0250397,1.331387877,10.0,0.498,13.8,10.1,0
AB07DD0010,58.38278,-111.51778,2019-08-13 08:40:00,07DD,7.77,8.47,236.8,17.97,2019,8,221.0250397,1.331387877,10.0,0.498,13.9,106.9,0
AB07BE0010,54.72222,-113.28611,2019-08-21 11:45:00,07BE,8.25,9.4,248.0,15.25,2019,8,510.3901062,1.253601551,10.0,0.485,13.9,52.6,0
AB07BD0010,54.43222,-114.48333,2019-08-15 10:20:00,07BD,8.09,9.08,265.2,15.88,2019,8,580.3129883,0.200420573,11.0,0.498,13.5,47.0,0
AB07CC0030,56.72028,-111.40556,2019-08-13 14:50:00,07CC,8.0,9.05,245.8,19.6,2019,8,240.5357361,2.6102705,10.0,0.498,14.2,89.8,0
AB05ED0100,53.88889,-110.92111,2019-08-19 11:30:00,05ED,7.58,5.68,643.8,14.81,2019,8,582.4170532,4.449137211,12.0,0.485,13.4,23.2,0
AB05DC0070,52.66389,-115.07611,2019-08-13 12:30:00,05DC,8.38,9.42,313.5,15.18,2019,8,881.742981,0.459929317,9.0,0.505,13.5,26.5,0
AB05FA0060,52.65881,-113.67508,2019-08-19 10:00:00,05FA,8.26,7.86,458.5,17.46,2019,8,804.4741211,0.64455384,12.0,0.502,14.3,64.4,0
AB05FA0340,52.93736,-112.84861,2019-08-19 12:00:00,05FA,8.17,9.09,667.0,17.93,2019,8,683.4337158,0.636118114,12.0,0.499,14.4,76.9,0
AB05CA0045,51.80198,-114.66324,2019-08-06 11:00:00,05CA,8.15,9.13,408.0,16.9,2019,8,1105.551392,0.151217431,8.0,0.445,14.2,38.8,23
AB05AB0100,49.63926,-113.79526,2019-08-26 10:30:00,05AB,8.47,10.11,537.0,16.01,2019,8,1092.840088,1.027666211,8.0,0.394,16.6,48.5,0
AB06AD0130,54.25139,-110.02972,2019-08-14 11:30:00,06AD,7.61,7.0,320.0,18.07,2019,8,491.5502319,0.449382424,8.0,0.498,14.5,35.6,0
AB06AC0100,54.43044,-110.48254,2019-08-14 13:00:00,06AC,7.67,7.07,309.1,18.25,2019,8,505.0038147,1.72106564,11.0,0.498,14.5,35.6,0
AB06AD0060,54.355,-110.21444,2019-08-14 12:00:00,06AD,7.63,7.14,313.8,17.92,2019,8,494.412262,1.154949188,10.0,0.498,14.5,35.6,0
AB05AD0070,49.47882,-113.30135,2019-08-15 10:45:00,05AD,8.29,9.1,344.0,18.49,2019,8,980.2529907,1.081493616,12.0,0.413,17.3,36.9,0
AB05AD0240,49.7275,-113.17806,2019-08-26 13:20:00,05AD,8.27,9.37,323.0,17.7,2019,8,898.3754883,4.490865707,12.0,0.394,17.2,41.5,0
AB05CH0120,50.84222,-111.60417,2019-08-13 12:00:00,05CH,8.15,9.77,549.0,17.73,2019,8,637.9532471,0.785174131,7.0,0.205,17.0,38.9,0
AB05DC0021,52.36861,-116.29889,2019-08-14 11:15:00,05DC,8.43,9.98,357.7,9.34,2019,8,1289.550903,8.337956429,9.0,0.505,12.5,79.2,0
AB05CC0460,52.35664,-113.79567,2019-08-06 11:00:00,05CC,8.03,6.29,389.0,20.59,2019,8,844.72229,0.386448085,12.0,0.524,14.1,36.7,1
AB05BM0590,50.77313,-112.84547,2019-08-08 10:10:00,05BM,8.23,8.36,356.0,19.81,2019,8,812.2988281,1.346238852,8.0,0.354,15.9,47.8,0
AB05BH0010,51.18306,-114.48708,2019-08-01 10:25:00,05BH,8.04,9.7,289.0,14.65,2019,8,1120.670044,1.814611316,8.0,0.527,14.0,65.7,40
